dataset_id,source_id,record_type,model,scenario,scenario_family,geography,geography_code,region_level,year,metric,sector,end_use,accounting_scope,value,unit,value_semantics,source_value,source_unit,source_variable,upstream_status,source_vintage,source_file
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2070,final_electricity_consumption,other,all_other,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,0.0,TWh,point,0.0,EJ_per_year,Final Energy|Other Sector|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2070,final_electricity_consumption,residential_and_commercial,all_buildings,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,29592.751472222,TWh,point,106.5339053,EJ_per_year,Final Energy|Residential and Commercial|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2070,final_electricity_consumption,total,all_electricity,final_energy_electricity; hierarchy=aggregate_total; do_not_stack_across_hierarchy_levels,49492.701222222,TWh,point,178.1737244,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2070,final_electricity_consumption,transportation,all_transportation,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,10188.637361111,TWh,point,36.6790945,EJ_per_year,Final Energy|Transportation|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2070,final_electricity_consumption,transportation,freight,final_energy_electricity; hierarchy=transportation_subsector; do_not_stack_across_hierarchy_levels,4180.698138889,TWh,point,15.0505133,EJ_per_year,Final Energy|Transportation|Freight|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2070,final_electricity_consumption,transportation,passenger,final_energy_electricity; hierarchy=transportation_subsector; do_not_stack_across_hierarchy_levels,6007.939222222,TWh,point,21.6285812,EJ_per_year,Final Energy|Transportation|Passenger|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,industry,all_industry,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,9890.702,TWh,point,35.6065272,EJ_per_year,Final Energy|Industry|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,industry,cement,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,458.93175,TWh,point,1.6521543,EJ_per_year,Final Energy|Industry|Cement|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,industry,chemicals,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,1256.654722222,TWh,point,4.523957,EJ_per_year,Final Energy|Industry|Chemicals|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,industry,other_industry,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,7119.861305556,TWh,point,25.6315007,EJ_per_year,Final Energy|Industry|Other|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,industry,steel,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,1055.254222222,TWh,point,3.7989152,EJ_per_year,Final Energy|Industry|Steel|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,other,all_other,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,0.0,TWh,point,0.0,EJ_per_year,Final Energy|Other Sector|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,residential_and_commercial,all_buildings,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,34647.939305556,TWh,point,124.7325815,EJ_per_year,Final Energy|Residential and Commercial|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,total,all_electricity,final_energy_electricity; hierarchy=aggregate_total; do_not_stack_across_hierarchy_levels,55620.841194444,TWh,point,200.2350283,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,transportation,all_transportation,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,11082.199861111,TWh,point,39.8959195,EJ_per_year,Final Energy|Transportation|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,transportation,freight,final_energy_electricity; hierarchy=transportation_subsector; do_not_stack_across_hierarchy_levels,4694.38325,TWh,point,16.8997797,EJ_per_year,Final Energy|Transportation|Freight|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,transportation,passenger,final_energy_electricity; hierarchy=transportation_subsector; do_not_stack_across_hierarchy_levels,6387.816611111,TWh,point,22.9961398,EJ_per_year,Final Energy|Transportation|Passenger|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,industry,all_industry,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,9944.807805556,TWh,point,35.8013081,EJ_per_year,Final Energy|Industry|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,industry,cement,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,539.456277778,TWh,point,1.9420426,EJ_per_year,Final Energy|Industry|Cement|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,industry,chemicals,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,1276.748305556,TWh,point,4.5962939,EJ_per_year,Final Energy|Industry|Chemicals|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,industry,other_industry,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,7015.957916667,TWh,point,25.2574485,EJ_per_year,Final Energy|Industry|Other|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,industry,steel,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,1112.645305556,TWh,point,4.0055231,EJ_per_year,Final Energy|Industry|Steel|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,other,all_other,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,0.0,TWh,point,0.0,EJ_per_year,Final Energy|Other Sector|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,residential_and_commercial,all_buildings,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,38801.535555556,TWh,point,139.685528,EJ_per_year,Final Energy|Residential and Commercial|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,total,all_electricity,final_energy_electricity; hierarchy=aggregate_total; do_not_stack_across_hierarchy_levels,60636.973444444,TWh,point,218.2931044,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,transportation,all_transportation,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,11890.630083333,TWh,point,42.8062683,EJ_per_year,Final Energy|Transportation|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,transportation,freight,final_energy_electricity; hierarchy=transportation_subsector; do_not_stack_across_hierarchy_levels,5164.799944444,TWh,point,18.5932798,EJ_per_year,Final Energy|Transportation|Freight|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,transportation,passenger,final_energy_electricity; hierarchy=transportation_subsector; do_not_stack_across_hierarchy_levels,6725.830138889,TWh,point,24.2129885,EJ_per_year,Final Energy|Transportation|Passenger|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2100,final_electricity_consumption,industry,all_industry,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,9809.71825,TWh,point,35.3149857,EJ_per_year,Final Energy|Industry|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2100,final_electricity_consumption,industry,cement,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,680.785611111,TWh,point,2.4508282,EJ_per_year,Final Energy|Industry|Cement|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2100,final_electricity_consumption,industry,chemicals,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,1231.692777778,TWh,point,4.434094,EJ_per_year,Final Energy|Industry|Chemicals|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2100,final_electricity_consumption,industry,other_industry,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,6749.44425,TWh,point,24.2979993,EJ_per_year,Final Energy|Industry|Other|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2100,final_electricity_consumption,industry,steel,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,1147.795611111,TWh,point,4.1320642,EJ_per_year,Final Energy|Industry|Steel|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2100,final_electricity_consumption,other,all_other,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,0.0,TWh,point,0.0,EJ_per_year,Final Energy|Other Sector|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2100,final_electricity_consumption,residential_and_commercial,all_buildings,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,41527.066722222,TWh,point,149.4974402,EJ_per_year,Final Energy|Residential and Commercial|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2100,final_electricity_consumption,total,all_electricity,final_energy_electricity; hierarchy=aggregate_total; do_not_stack_across_hierarchy_levels,64067.116861111,TWh,point,230.6416207,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2100,final_electricity_consumption,transportation,all_transportation,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,12730.331861111,TWh,point,45.8291947,EJ_per_year,Final Energy|Transportation|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2100,final_electricity_consumption,transportation,freight,final_energy_electricity; hierarchy=transportation_subsector; do_not_stack_across_hierarchy_levels,5752.430138889,TWh,point,20.7087485,EJ_per_year,Final Energy|Transportation|Freight|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Low demand,NGFS Phase 5.1,World,World,world,2100,final_electricity_consumption,transportation,passenger,final_energy_electricity; hierarchy=transportation_subsector; do_not_stack_across_hierarchy_levels,6977.90175,TWh,point,25.1204463,EJ_per_year,Final Energy|Transportation|Passenger|Electricity,conditional_scenario_not_forecast; run_id=127,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),NGFS Phase 5.1,World,World,world,2020,final_electricity_consumption,industry,all_industry,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,10607.2205,TWh,point,38.1859938,EJ_per_year,Final Energy|Industry|Electricity,conditional_scenario_not_forecast; run_id=128,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),NGFS Phase 5.1,World,World,world,2020,final_electricity_consumption,industry,cement,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,664.618388889,TWh,point,2.3926262,EJ_per_year,Final Energy|Industry|Cement|Electricity,conditional_scenario_not_forecast; run_id=128,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),NGFS Phase 5.1,World,World,world,2020,final_electricity_consumption,industry,chemicals,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,1573.15575,TWh,point,5.6633607,EJ_per_year,Final Energy|Industry|Chemicals|Electricity,conditional_scenario_not_forecast; run_id=128,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),NGFS Phase 5.1,World,World,world,2020,final_electricity_consumption,industry,other_industry,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,6999.205916667,TWh,point,25.1971413,EJ_per_year,Final Energy|Industry|Other|Electricity,conditional_scenario_not_forecast; run_id=128,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),NGFS Phase 5.1,World,World,world,2020,final_electricity_consumption,industry,steel,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,1370.240416667,TWh,point,4.9328655,EJ_per_year,Final Energy|Industry|Steel|Electricity,conditional_scenario_not_forecast; run_id=128,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),NGFS Phase 5.1,World,World,world,2020,final_electricity_consumption,other,all_other,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,0.0,TWh,point,0.0,EJ_per_year,Final Energy|Other Sector|Electricity,conditional_scenario_not_forecast; run_id=128,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),NGFS Phase 5.1,World,World,world,2020,final_electricity_consumption,residential_and_commercial,all_buildings,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,12734.90825,TWh,point,45.8456697,EJ_per_year,Final Energy|Residential and Commercial|Electricity,conditional_scenario_not_forecast; run_id=128,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),NGFS Phase 5.1,World,World,world,2020,final_electricity_consumption,total,all_electricity,final_energy_electricity; hierarchy=aggregate_total; do_not_stack_across_hierarchy_levels,23794.961277778,TWh,point,85.6618606,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast; run_id=128,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),NGFS Phase 5.1,World,World,world,2020,final_electricity_consumption,transportation,all_transportation,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,452.832527778,TWh,point,1.6301971,EJ_per_year,Final Energy|Transportation|Electricity,conditional_scenario_not_forecast; run_id=128,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),NGFS Phase 5.1,World,World,world,2020,final_electricity_consumption,transportation,freight,final_energy_electricity; hierarchy=transportation_subsector; do_not_stack_across_hierarchy_levels,130.15025,TWh,point,0.4685409,EJ_per_year,Final Energy|Transportation|Freight|Electricity,conditional_scenario_not_forecast; run_id=128,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),NGFS Phase 5.1,World,World,world,2020,final_electricity_consumption,transportation,passenger,final_energy_electricity; hierarchy=transportation_subsector; do_not_stack_across_hierarchy_levels,322.682277778,TWh,point,1.1616562,EJ_per_year,Final Energy|Transportation|Passenger|Electricity,conditional_scenario_not_forecast; run_id=128,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),NGFS Phase 5.1,World,World,world,2025,final_electricity_consumption,industry,all_industry,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,12152.393222222,TWh,point,43.7486156,EJ_per_year,Final Energy|Industry|Electricity,conditional_scenario_not_forecast; run_id=128,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),NGFS Phase 5.1,World,World,world,2025,final_electricity_consumption,industry,cement,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,609.772777778,TWh,point,2.195182,EJ_per_year,Final Energy|Industry|Cement|Electricity,conditional_scenario_not_forecast; run_id=128,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),NGFS Phase 5.1,World,World,world,2025,final_electricity_consumption,industry,chemicals,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,1904.283916667,TWh,point,6.8554221,EJ_per_year,Final Energy|Industry|Chemicals|Electricity,conditional_scenario_not_forecast; run_id=128,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),NGFS Phase 5.1,World,World,world,2025,final_electricity_consumption,industry,other_industry,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,8250.904777778,TWh,point,29.7032572,EJ_per_year,Final Energy|Industry|Other|Electricity,conditional_scenario_not_forecast; run_id=128,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),NGFS Phase 5.1,World,World,world,2025,final_electricity_consumption,industry,steel,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,1387.431722222,TWh,point,4.9947542,EJ_per_year,Final Energy|Industry|Steel|Electricity,conditional_scenario_not_forecast; run_id=128,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),NGFS Phase 5.1,World,World,world,2025,final_electricity_consumption,other,all_other,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,0.0,TWh,point,0.0,EJ_per_year,Final Energy|Other Sector|Electricity,conditional_scenario_not_forecast; run_id=128,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),NGFS Phase 5.1,World,World,world,2025,final_electricity_consumption,residential_and_commercial,all_buildings,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,14850.769861111,TWh,point,53.4627715,EJ_per_year,Final Energy|Residential and Commercial|Electricity,conditional_scenario_not_forecast; run_id=128,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
